product_name,product_company,product_price,product_link
ASRock Radeon RX 6700 XT Challenger D 12GB GDDR6 Graphics Card,Newegg,$360,https://slickdeals.net/f/16302178-asrock-radeon-rx-6700-xt-challenger-d-12gb-gddr6-graphics-card-360-free-shipping
"HP: M24f FHD Monitor 300 Nits $140, Victus 15L Gaming Desktop AMD Ryzen 7 $850, 17.3"" Laptop 17-cn0097nr i7 16GB RAM $700 & More + F/S",HP,$140,https://slickdeals.net/f/16303156-hp-m24f-fhd-monitor-300-nits-140-victus-15l-gaming-desktop-amd-ryzen-7-850-17-3-laptop-17-cn0097nr-i7-16gb-ram-700-more-f-s
Razer Ornata Chroma Wired RGB Gaming Mecha-Membrane Keyboard,Best Buy,$30,https://slickdeals.net/f/16301500-razer-ornata-chroma-wired-gaming-keyboard-29-99-best-buy-w-free-store-pickup
"Belkin Large Mouse Pad, 8 Inch by 9 Inch, for Computer or Gaming Mouse Pad $2.83",Amazon,$2.83,https://slickdeals.net/f/16304005-belkin-large-mouse-pad-8-inch-by-9-inch-for-computer-or-gaming-mouse-pad-2-83
"Lenovo IdeaPad Flex 5 16ALC7  16""1200p Touchscreen 2-in-1 Laptop; Ryzen 7 5700u; 16GB $600 (or $510 w/Affirm  at checkout)",Newegg,$600,https://slickdeals.net/f/16304557-lenovo-ideapad-flex-5-16alc7-16-1200p-touchscreen-2-in-1-laptop-ryzen-7-5700u-16gb-600-or-510-w-affirm-at-checkout
"Corsair Hydro Series, iCUE H115i ELITE CAPELLIX, 280mm Radiator Liquid Cooler (AR) $110",Newegg,$110,https://slickdeals.net/f/16304551-corsair-hydro-series-icue-h115i-elite-capellix-280mm-radiator-liquid-cooler-ar-110
"Acer Predator Triton 16"" Gaming Laptop: i7-12700H, 16GB RAM, 1TB SSD, RTX 3070 Ti",Costco Wholesale,$1400,https://slickdeals.net/f/16301872-acer-predator-triton-16-gaming-laptop-i7-12700h-16gb-ram-1tb-ssd-rtx-3070-ti-1400-15-s-h
"HP 17-BY4062CL 17.3"" HD+ 1600x900 Laptop i5-1135G7 8GB DDR4 256GB SSD Win 11 (Ebay Certified - Refurbished) $299.00",eBay,$299,https://slickdeals.net/f/16302943-hp-17-by4062cl-17-3-hd-1600x900-laptop-i5-1135g7-8gb-ddr4-256gb-ssd-win-11-ebay-certified-refurbished-299-00
Canon Wireless Monochrome Laser Printers: LBP6030w $79.99 or LBP6230dw $99.99 w/ FS @ B&H Photo Video,B&H Photo Video,$79.99,https://slickdeals.net/f/16303078-canon-wireless-monochrome-laser-printers-lbp6030w-79-99-or-lbp6230dw-99-99-w-fs-b-h-photo-video
ESR Rebound Magnetic Keyboard Compatible w/ iPad Pro 12.9″ $102 + Free Shipping,Amazon,$102,https://slickdeals.net/f/16302355-esr-rebound-magnetic-keyboard-compatible-w-ipad-pro-12-9-102-free-shipping
Lenovo IdeaPad Duet 5 Chromebook 8GB RAM/128GB eMMC - $279 with Unique Snapdragon Insider Coupon Code,Best Buy,$279,https://slickdeals.net/f/16302046-lenovo-ideapad-duet-5-chromebook-8gb-ram-128gb-emmc-279-with-unique-snapdragon-insider-coupon-code
ASUS ROG Thor Platinum Certified 850W Fully-Modular RGB Power Supply with LiveDash OLED Panel - $139.99 - Delivered Dec 24-27 - Amazon,Amazon,$139.99,https://slickdeals.net/f/16301917-asus-rog-thor-platinum-certified-850w-fully-modular-rgb-power-supply-with-livedash-oled-panel-139-99-delivered-dec-24-27-amazon
"HP OMEN 25L Desktop: i7-12700, RTX 3070, 16GB RAM, 512GB M.2 SSD, 1TB HDD $1180  + Free Shipping",HP,"$1,180",https://slickdeals.net/f/16302598-hp-omen-25l-desktop-i7-12700-rtx-3070-16gb-ram-512gb-m-2-ssd-1tb-hdd-1180-free-shipping
Logitech K400 Plus Wireless Keyboard with built in Trackpad $20,,$20,https://slickdeals.net/f/16304083-logitech-k400-plus-wireless-keyboard-with-built-in-trackpad-20
4TB Crucial P3 NVMe PCIe Gen 3 x4 M.2 2280 Solid State Drive,Amazon,$250,https://slickdeals.net/f/16300960-4tb-crucial-p3-nvme-pcie-gen-3-x4-m-2-2280-solid-state-drive-250-free-shipping
"23.8"" ASUS ROG Strix 1080P 270Hz 1ms AMD FreeSync IPS Gaming Monitor (XG249CM) $249 + Free Shipping",Amazon,$249,https://slickdeals.net/f/16302895-23-8-asus-rog-strix-1080p-270hz-1ms-amd-freesync-ips-gaming-monitor-xg249cm-249-free-shipping
QNAP Intel Celeron J4125 2-Bay 4GB NAS Network Attached Storage (TS-253D-4G) $295 + Free Shipping,Amazon,$295,https://slickdeals.net/f/16302526-qnap-intel-celeron-j4125-2-bay-4gb-nas-network-attached-storage-ts-253d-4g-295-free-shipping
"Crucial X8Crucial  4TB Portable SSD – Up to 1050MB/s – USB 3.2 – External Solid State Drive, USB-C, USB-A – CT4000X8SSD9 $279.99",Amazon,$279.99,https://slickdeals.net/f/16302406-crucial-x8crucial-4tb-portable-ssd-up-to-1050mb-s-usb-3-2-external-solid-state-drive-usb-c-usb-a-ct4000x8ssd9-279-99
"Seagate 16TB IronWolf Pro 7200 rpm SATA III 3.5"" Internal NAS HDD (CMR, OEM, 4-Pack) $999.6",B&H Photo Video,$999.60,https://slickdeals.net/f/16301875-seagate-16tb-ironwolf-pro-7200-rpm-sata-iii-3-5-internal-nas-hdd-cmr-oem-4-pack-999-6
ASUS ROG Strix Go 2.4 Electro Punk Wireless Gaming Headphones with USB-C 2.4 GHz Adapter $99.99,Amazon,$99.99,https://slickdeals.net/f/16303669-asus-rog-strix-go-2-4-electro-punk-wireless-gaming-headphones-with-usb-c-2-4-ghz-adapter-99-99
"HP OMEN 40L Desktop: i7-12700K RTX 3070 16GB 512GB SSD + 1TB HDD, 800W PSU, Liquid Cooling $1347 + Free Shipping",HP,"$1,347",https://slickdeals.net/f/16302778-hp-omen-40l-desktop-i7-12700k-rtx-3070-16gb-512gb-ssd-1tb-hdd-800w-psu-liquid-cooling-1347-free-shipping
PowerColor Red Devil AMD Radeon RX 6950 XT Graphics Card with 16GB GDDR6 Memory - Delivery Dec 20-22 - $784.99 - Sold by Amazon,Amazon,$784.99,https://slickdeals.net/f/16301512-powercolor-red-devil-amd-radeon-rx-6950-xt-graphics-card-with-16gb-gddr6-memory-delivery-dec-20-22-784-99-sold-by-amazon
"2TB Crucial MX500 3D NAND 2.5"" Internal Solid State Drive SSD",B&H Photo Video,$132,https://slickdeals.net/f/16300642-2tb-crucial-mx500-3d-nand-2-5-internal-solid-state-drive-ssd-132-free-s-h
"HP ENVY 16"" Touchscreen Intel Evo Platform Laptop - 12th Gen Intel Core i7-12700H - Intel Arc A370M Graphics - 120Hz Windows 11 Professional $1215l",Costco Wholesale,"$1,215",https://slickdeals.net/f/16301077-hp-envy-16-touchscreen-intel-evo-platform-laptop-12th-gen-intel-core-i7-12700h-intel-arc-a370m-graphics-120hz-windows-11-professional-1215l
"49 inch CRG9 Dual QHD Curved QLED Gaming Monitor Monitors - LC49RG90SSNXZA w/EDU, Military, Employer discounts  - $649.99",Samsung,$649.99,https://slickdeals.net/f/16300909-49-inch-crg9-dual-qhd-curved-qled-gaming-monitor-monitors-lc49rg90ssnxza-w-edu-military-employer-discounts-649-99
2TB Samsung 970 EVO Plus NVMe SSD at B&H $160,B&H Photo Video,$160,https://slickdeals.net/f/16302649-2tb-samsung-970-evo-plus-nvme-ssd-at-b-h-160
QNAP TS-130 1-Bay Home NAS $99 + Free Shipping,Amazon,$99,https://slickdeals.net/f/16302538-qnap-ts-130-1-bay-home-nas-99-free-shipping
Logitech G G502 HERO Wired Gaming Mouse w/ RGB Lighting (Black),Amazon,$30,https://slickdeals.net/f/16299379-logitech-g-g502-hero-wired-gaming-mouse-w-rgb-lighting-black-30-free-shipping
TEAMGROUP T-Force Vulcan Z 2TB SLC Cache 3D NAND TLC 2.5 Inch SATA III Internal Solid State Drive SSD (R/W Speed up to 550/500 MB/s) T253TZ002T0C101 $101,Amazon,$101,https://slickdeals.net/f/16301584-teamgroup-t-force-vulcan-z-2tb-slc-cache-3d-nand-tlc-2-5-inch-sata-iii-internal-solid-state-drive-ssd-r-w-speed-up-to-550-500-mb-s-t253tz002t0c101-101
"Samsung EDU Programs 27"" Viewfinity S80TB 4K UHD IPS Thunderbolt4 with Built-in Speakers Monitor $300",Samsung,$300,https://slickdeals.net/f/16301494-samsung-edu-programs-27-viewfinity-s80tb-4k-uhd-ips-thunderbolt4-with-built-in-speakers-monitor-300
Samsung 970 EVO Plus SSD NVME 2TB $159.99 / 1TB $89.99,Amazon,$159.99,https://slickdeals.net/f/16301422-samsung-970-evo-plus-ssd-nvme-2tb-159-99-1tb-89-99
HP ENVY TE02-0030 Gaming PC Intel Core i7 12th Gen 12700 1.6GHz Processor; NVIDIA GeForce RTX 3070 Ti 8GB GDDR6X; 16GB DDR4-3200 RAM; 1TB Solid State Drive $1399.99,Micro Center,"$1,399.99",https://slickdeals.net/f/16301821-hp-envy-te02-0030-gaming-pc-intel-core-i7-12th-gen-12700-1-6ghz-processor-nvidia-geforce-rtx-3070-ti-8gb-gddr6x-16gb-ddr4-3200-ram-1tb-solid-state-drive-1399-99
32GB (2x 16) Team Elite DDR5 4800 Desktop RAM kit $117,Newegg,$117,https://slickdeals.net/f/16301023-32gb-2x-16-team-elite-ddr5-4800-desktop-ram-kit-117
2TB Crucial P5 Plus M.2 NVMe PCIe Gen 4 Solid State Drive SSD,B&H Photo Video,$150,https://slickdeals.net/f/16298941-2tb-crucial-p5-plus-m-2-nvme-pcie-gen-4-solid-state-drive-ssd-150-free-shipping
Toshiba X300 8TB Performance & Gaming 3.5-Inch Internal Hard Drive - $132.10 + F/S - Amazon,Amazon,$132.10,https://slickdeals.net/f/16301260-toshiba-x300-8tb-performance-gaming-3-5-inch-internal-hard-drive-132-10-f-s-amazon
Elgato Cam Link Pro Internal Camera Capture Card,Amazon,$150,https://slickdeals.net/f/16298977-elgato-cam-link-pro-internal-camera-capture-card-with-4-hdmi-inputs-stream-and-record-1080p60-or-4k30-149-99
"4TB Crucial MX500 3D NAND 2.5"" SATA Solid State Drive",Amazon,$238,https://slickdeals.net/f/16298659-4tb-crucial-mx500-3d-nand-2-5-sata-solid-state-drive-238-free-shipping
4TB Crucial P3 Plus PCIe 4.0 3D NAND NVMe M.2 Solid State Drive,Amazon,$280,https://slickdeals.net/f/16298716-4tb-crucial-p3-plus-pcie-4-0-3d-nand-nvme-m-2-solid-state-drive-280-free-shipping
Apple Pencil (2nd Generation),Target,$90,https://slickdeals.net/f/16298788-apple-pencil-2nd-generation-90-free-store-pickup
"1TB Crucial MX500 2.5"" 3D NAND Internal Solid State Drive SSD",Amazon,$66,https://slickdeals.net/f/16298830-1tb-crucial-mx500-2-5-3d-nand-internal-solid-state-drive-ssd-66-free-s-h
Razer Basilisk X Hyperspeed Wireless Gaming Mouse - $34.49,Amazon,,https://slickdeals.net/f/16300738-razer-basilisk-x-hyperspeed-wireless-gaming-mouse-34-49
Crucial Ballistix 3200 MHz DDR4 DRAM Desktop Gaming Memory Kit 32GB (16GBx2) CL16 BL2K16G32C16U4B (Black) $90,Amazon,$89.99,https://slickdeals.net/f/16298962-crucial-ballistix-3200-mhz-ddr4-dram-desktop-gaming-memory-kit-32gb-16gbx2-cl16-bl2k16g32c16u4b-black-90
55” Odyssey Ark 4K UHD 165Hz 1ms Quantum Mini-LED Curved Gaming Screen - $1749.99,Samsung,"$1,749.99",https://slickdeals.net/f/16299331-55-odyssey-ark-4k-uhd-165hz-1ms-quantum-mini-led-curved-gaming-screen-1749-99
Apple Pencil (2nd Generation) MU8F2AM/A - $89,Best Buy,$89,https://slickdeals.net/f/16298647-apple-pencil-2nd-generation-mu8f2am-a-89
"Apple iPad mini Wi-Fi 64GB (2021, 6th Generation) $399.99 + Free Shipping - Target or Amazon",Target,$399.99,https://slickdeals.net/f/16299046-apple-ipad-mini-wi-fi-64gb-2021-6th-generation-399-99-free-shipping-target-or-amazon
"Dell G15 5520: 15.6"" QHD IPS 240Hz, i9-12900H, RTX 3070 Ti, 16GB DDR5, 1TB SSD $1543.99",Dell Technologies,"$1,543.99",https://slickdeals.net/f/16298971-dell-g15-5520-15-6-qhd-ips-240hz-i9-12900h-rtx-3070-ti-16gb-ddr5-1tb-ssd-1543-99
Crucial Laptop RAM: 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Memory $24.99,Amazon,$24.99,https://slickdeals.net/f/16299514-crucial-laptop-ram-8gb-ddr4-3200mhz-cl22-or-2933mhz-or-2666mhz-memory-24-99
1TB Crucial X6 USB 3.2 Type-C Portable External Solid State Drive - $69.99 + F/S - Amazon,Amazon,$69.99,https://slickdeals.net/f/16298821-1tb-crucial-x6-usb-3-2-type-c-portable-external-solid-state-drive-69-99-f-s-amazon
"Samsung U32J590 31.5"" 16:9 4K UHD LCD Monitor $249",B&H Photo Video,$249,https://slickdeals.net/f/16299907-samsung-u32j590-31-5-16-9-4k-uhd-lcd-monitor-249
Seagate King of Wakanda Black Panther Collectors Edition 2TB External USB 3.2 Gen 1 Hard Drive with RGB LED Lighting $50,Walmart,$49.99,https://slickdeals.net/f/16298191-seagate-king-of-wakanda-black-panther-collectors-edition-2tb-external-usb-3-2-gen-1-hard-drive-with-rgb-led-lighting-50
1TB Crucial MX500 internal SATA SSD - $65.99 + FS Best Buy,Best Buy,,https://slickdeals.net/f/16298752-1tb-crucial-mx500-internal-sata-ssd-65-99-fs-best-buy
Apple Pencil 2nd Generation - $89.00 from $129.00,Amazon,$89,https://slickdeals.net/f/16298731-apple-pencil-2nd-generation-89-00-from-129-00
Logitech MX Anywhere 2S Wireless Mouse (Black) - $39.99 + F/S - Amazon,Amazon,$39.99,https://slickdeals.net/f/16298818-logitech-mx-anywhere-2s-wireless-mouse-black-39-99-f-s-amazon
"6"" 16GB Kobo Clara 2E HD Touchscreen E-Ink WiFi E-Reader",Amazon,$110,https://slickdeals.net/f/16297438-kobo-clara-2e-hd-ereader-6-glare-free-hd-carta-e-ink-touchscreen-display-waterproof-walmart-com-109-99
Razer Basilisk Ultimate RGB HyperSpeed Wireless Gaming Mouse w/ Charging Dock $67.99,Best Buy,$67.99,https://slickdeals.net/f/16298884-razer-basilisk-ultimate-rgb-hyperspeed-wireless-gaming-mouse-w-charging-dock-67-99
2TB Samsung T7 Portable External Solid State Drive (Various Colors),B&H Photo Video,$150,https://slickdeals.net/f/16297042-samsung-t7-2tb-portable-ssd-up-to-1050mb-s-usb-3-2-gen2-solid-state-drive-mu-pc2t0t-am-gray-149
"Costco Members: LG Gram 16"" 2-in-1 Laptop: QHD+, i7-1260P, 16GB LPDDR5, 512GB SSD $999.99",Costco Wholesale,$999.99,https://slickdeals.net/f/16297939-costco-members-lg-gram-16-2-in-1-laptop-qhd-i7-1260p-16gb-lpddr5-512gb-ssd-999-99
CORSAIR iCUE H150i ELITE $239.99,Amazon,$239.99,https://slickdeals.net/f/16298569-corsair-icue-h150i-elite-239-99
"Acer ConceptD 5 Pro: 16"" 3K IPS, I7-11800H, RTX 3060 (105W), 16GB DDR4, 1TB SSD, Win 10 Pro $1299",B&H Photo Video,"$1,299",https://slickdeals.net/f/16298389-acer-conceptd-5-pro-16-3k-ips-i7-11800h-rtx-3060-105w-16gb-ddr4-1tb-ssd-win-10-pro-1299
SanDisk NVMe 1TB Extreme Portable SSD - $89.99,Costco Wholesale,$89.99,https://slickdeals.net/f/16297897-sandisk-nvme-1tb-extreme-portable-ssd-89-99
HP LaserJet Pro M283cdw Wireless Color Printer $389.99,Costco Wholesale,$389.99,https://slickdeals.net/f/16297480-hp-laserjet-pro-m283cdw-wireless-color-printer-389-99
"Logitech MX Mechanical Mini Wireless Illuminated Keyboard, Linear Switches, Backlit, Bluetooth, USB-C, macOS, Windows, Linux, iOS, Android, Metal - $125.99",Amazon,$125.99,https://slickdeals.net/f/16297717-logitech-mx-mechanical-mini-wireless-illuminated-keyboard-linear-switches-backlit-bluetooth-usb-c-macos-windows-linux-ios-android-metal-125-99
"SanDisk 256GB microSDXC Memory Card, Licensed for Nintendo Switch - $26.95",Target,$26.95,https://slickdeals.net/f/16297981-sandisk-256gb-microsdxc-memory-card-licensed-for-nintendo-switch-26-95
$650 off Samsung Galaxy Book2 Pro 360 15.6” AMOLED Touch Screen 2-in-1 Laptop with S Pen Stylus included - Intel 12th Gen Evo Core i7 - 1TB SSD  - 16GB DDR5 Memory $999,Best Buy,$999,https://slickdeals.net/f/16296688-650-off-samsung-galaxy-book2-pro-360-15-6-amoled-touch-screen-2-in-1-laptop-with-s-pen-stylus-included-intel-12th-gen-evo-core-i7-1tb-ssd-16gb-ddr5-memory-999
HP V10 RGB 32GB (16GBx2) DDR4 Gaming memory - RAM 3200 MHz DDR4 CL14 1.35V B-die $159 plus 3 other CL14 discounts,Amazon,$159,https://slickdeals.net/f/16296367-hp-v10-rgb-32gb-16gbx2-ddr4-gaming-memory-ram-3200-mhz-ddr4-cl14-1-35v-b-die-159-plus-3-other-cl14-discounts
"Samsung EDU/EPP: 32"" Samsung S70A 4K 60Hz VA Monitor",Samsung,$200,https://slickdeals.net/f/16295521-samsung-edu-epp-32-samsung-s70a-4k-60hz-va-monitor-200-free-shipping
Google Nest (Wired) Video Doorbell - $88.99 - Free shipping for Prime members - $88.99,Woot!,$88.99,https://slickdeals.net/f/16296373-google-nest-wired-video-doorbell-88-99-free-shipping-for-prime-members-88-99
Wireless Charging Dock for Kindle Paperwhite Signature Edition. (Used) - from $10.12 - Amazon,Amazon,$10.12,https://slickdeals.net/f/16295995-wireless-charging-dock-for-kindle-paperwhite-signature-edition-used-from-10-12-amazon
ASUS Z590 WiFi Gundam Edition LGA 1200 ATX Gaming Motherboard $144.50 + Free Shipping,eBay,$144.50,https://slickdeals.net/f/16294945-asus-z590-wifi-gundam-edition-lga-1200-atx-gaming-motherboard-144-50-free-shipping
2-count 128GB Team Group C186 USB 3.1 Flash Drive $15 + Free Shipping,Newegg,$14.99,https://slickdeals.net/f/16296325-2-count-128gb-team-group-c186-usb-3-1-flash-drive-15-free-shipping
"Samsung EDU/EPP: 55"" Odyssey Ark 4K UHD 165Hz Quantum Mini-LED Gaming Monitor",Samsung,$1750,https://slickdeals.net/f/16293652-samsung-ark-55in-4k-uhd-165hz-curved-gaming-screen-sms-epp-1749-99
"Samsung Galaxy 12.4"" Tab S8+ 128GB - Gray - Includes Keyboard $699.99",Costco Wholesale,$699.99,https://slickdeals.net/f/16295611-samsung-galaxy-12-4-tab-s8-128gb-gray-includes-keyboard-699-99
32GB (2 x 16GB) OLOy OWL RGB 288-Pin DDR4 3600 (PC4 28800) Intel/AMD Ram $76 + Free Shipping,Newegg,$76,https://slickdeals.net/f/16295830-32gb-2-x-16gb-oloy-owl-rgb-288-pin-ddr4-3600-pc4-28800-intel-amd-ram-76-free-shipping
"Sapphire 11321-02-20G Pulse AMD Radeon RX 6700 Gaming OC Graphics Card with 10GB GDDR6, AMD RDNA 2, Black $329.99",Amazon,$329.99,https://slickdeals.net/f/16294750-sapphire-11321-02-20g-pulse-amd-radeon-rx-6700-gaming-oc-graphics-card-with-10gb-gddr6-amd-rdna-2-black-329-99
Intel Core i5-13600KF 14-Core 5.10 GHz LGA1700 Unlocked Desktop CPU Processor $285 + Free Shipping,eBay,$284.99,https://slickdeals.net/f/16294624-intel-core-i5-13600kf-14-core-5-10-ghz-lga1700-unlocked-desktop-cpu-processor-285-free-shipping
"HUANUO Single Monitor Mount Holds up to 26.4lbs- Full Motion Monitor Arm Desk Mount for 17"" to 35"" $46.99",Newegg,$46.99,https://slickdeals.net/f/16296079-huanuo-single-monitor-mount-holds-up-to-26-4lbs-full-motion-monitor-arm-desk-mount-for-17-to-35-46-99
Canon imageCLASS LBP6030W Compact Monochrome Wireless Laser Printer $80 + Free Shipping,Amazon,$80,https://slickdeals.net/f/16294378-canon-imageclass-lbp6030w-compact-monochrome-wireless-laser-printer-80-free-shipping
"Redragon K585 DITI One-Handed RGB Mechanical Gaming Keyboard, Type-C Professional Gaming Keypad with 7 Onboard Macro Keys, Detachable Wrist Rest, 42 Keys (Black-Blue Swit - $38.69",Amazon,$38.69,https://slickdeals.net/f/16296094-redragon-k585-diti-one-handed-rgb-mechanical-gaming-keyboard-type-c-professional-gaming-keypad-with-7-onboard-macro-keys-detachable-wrist-rest-42-keys-black-blue-swit-38-69
"Rosewill HIVE Series, HIVE-550S, 550W Fully Modular Power Supply $45.99 + F/S",Newegg,$45.99,https://slickdeals.net/f/16296064-rosewill-hive-series-hive-550s-550w-fully-modular-power-supply-45-99-f-s
"6TB Seagate IronWolf ST6000VN001 (5400 RPM, 256MB Cache, SATA 6.0Gb/s) 3.5"" Internal Hard Drive $120 + Free shipping",Newegg,$120,https://slickdeals.net/f/16295515-6tb-seagate-ironwolf-st6000vn001-5400-rpm-256mb-cache-sata-6-0gb-s-3-5-internal-hard-drive-120-free-shipping
"15.6"" HP Laptop Intel Core i5-1135G7 1080p 8GB 256GB SSD Windows 11 Home (4Z3B1UA#ABA) $370 + Free Shipping",Staples,$370,https://slickdeals.net/f/16294117-15-6-hp-laptop-intel-core-i5-1135g7-1080p-8gb-256gb-ssd-windows-11-home-4z3b1ua-aba-370-free-shipping
"Lenovo Legion 5 Pro Laptop: Ryzen 9 6900HX, 16"" 2560x1600 165Hz, RTX 3070 Ti, 16GB RAM",eBay,"$1,500",https://slickdeals.net/f/16293229-lenovo-legion-5-pro-16-qhd-165hz-ryzen-9-6900hx-rtx-3070-ti-16gb-ddr5-1tb-ssd-1499-99
"MacBook Air 13.6"" Laptop - Apple M2 chip - 8GB Memory - 512GB SSD - Free Shipping $1299",Best Buy,"$1,299",https://slickdeals.net/f/16294189-macbook-air-13-6-laptop-apple-m2-chip-8gb-memory-512gb-ssd-free-shipping-1299
32GB (2 x 16GB) OLOy OWL RGB 288-Pin PC RAM DDR4 3200 (PC4 25600) Ram $74 + Free Shipping,Newegg,$74,https://slickdeals.net/f/16295842-32gb-2-x-16gb-oloy-owl-rgb-288-pin-pc-ram-ddr4-3200-pc4-25600-ram-74-free-shipping
"15.6"" Acer Aspire 3 1080p i3-1215U 8GB DDR4 256GB SSD Windows 11 Home (A315-59-33XY) $329 + Free Shipping",B&H Photo Video,$329,https://slickdeals.net/f/16294249-15-6-acer-aspire-3-1080p-i3-1215u-8gb-ddr4-256gb-ssd-windows-11-home-a315-59-33xy-329-free-shipping
ASRock AMD Radeon RX 6600 8GB GDDR6 Graphics Card + Game Bundle,Newegg,$220,https://slickdeals.net/f/16292863-asrock-amd-radeon-rx-6600-8gb-gddr6-graphics-card-game-bundle-220-free-shipping
"Cyberpower custom build. i5-13600K, RTX 3070 Ti, 240mm AIO, 16GB DDR5 6000mhz RAM, 2TB gen4 NVME, Eclipse High Air Flow case. $1279 with code: summit",CyberPower,"$1,279",https://slickdeals.net/f/16261717-cyberpower-custom-build-i5-13600k-rtx-3070-ti-240mm-aio-16gb-ddr5-6000mhz-ram-2tb-gen4-nvme-eclipse-high-air-flow-case-1279-with-code-summit
"Acer Nitro 23.6"" inch Curved Full HD Gaming Monitor -  (ED240Q Sbiip) - Walmart.com $119.00",Walmart,$119,https://slickdeals.net/f/16260112-acer-nitro-23-6-inch-curved-full-hd-gaming-monitor-ed240q-sbiip-walmart-com-119-00
"Logitech Brio 4K Webcam, Ultra 4K HD Video Calling, Noise-Canceling mic, HD Auto Light Correction, Wide Field of View, Works with Microsoft Teams, Zoom, Google Voice $136",Amazon,$136,https://slickdeals.net/f/16261645-logitech-brio-4k-webcam-ultra-4k-hd-video-calling-noise-canceling-mic-hd-auto-light-correction-wide-field-of-view-works-with-microsoft-teams-zoom-google-voice-136
"HP Spectre 2-in-1 16"" 3K+ Touch-Screen Laptop Intel Evo platform Core i7 16GB Memory 512GB SSD Pen Included Nocturne Blue 16-f1013dx - $999",Best Buy,$999,https://slickdeals.net/f/16262056-hp-spectre-2-in-1-16-3k-touch-screen-laptop-intel-evo-platform-core-i7-16gb-memory-512gb-ssd-pen-included-nocturne-blue-16-f1013dx-999
Samsung Galaxy Tab - A8 10.5” Tablet 32GB WI-FI Gray or Rose Gold - $139.99,Best Buy,$139.99,https://slickdeals.net/f/16256911-samsung-galaxy-tab-a8-10-5-tablet-32gb-wi-fi-gray-or-rose-gold-139-99
Costco Members: Microsoft Office Home and Student 2021 (One-Time purchase for 1 device) + plus $25 Visa eGift Card (E-Delivery) - $119.99,Costco Wholesale,$119.99,https://slickdeals.net/f/16259365-costco-members-microsoft-office-home-and-student-2021-one-time-purchase-for-1-device-plus-25-visa-egift-card-e-delivery-119-99
"Logitech G840 XL Cloth Gaming Mouse Pad - 0.12 in Thin, Stable Rubber Base, Performance-Tuned Surface, Official League of Legends Edition $19.99 + Free Shipping w/ Prime or on $25+",Amazon,$19.99,https://slickdeals.net/f/16260814-logitech-g840-xl-cloth-gaming-mouse-pad-0-12-in-thin-stable-rubber-base-performance-tuned-surface-official-league-of-legends-edition-19-99-free-shipping-w-prime-or-on-25
